ANO_ELEICAO,SG_UF,SG_PARTIDO,DS_CARGO,eleitos,total_estado,coeficiente
2006,MA,CIDADANIA*,DEPUTADO ESTADUAL,1,37,2.7
2006,MA,DEM*,DEPUTADO ESTADUAL,4,37,10.81
2006,MA,DEM*,DEPUTADO FEDERAL,2,16,12.5
2006,MA,MDB*,DEPUTADO ESTADUAL,4,37,10.81
2006,MA,MDB*,DEPUTADO FEDERAL,2,16,12.5
2006,MA,PAN,DEPUTADO FEDERAL,1,16,6.25
2006,MA,PC DO B,DEPUTADO FEDERAL,1,16,6.25
2006,MA,PDT,DEPUTADO ESTADUAL,5,37,13.51
2006,MA,PDT,DEPUTADO FEDERAL,1,16,6.25
2006,MA,PP*,DEPUTADO ESTADUAL,2,37,5.41
2006,MA,PRTB*,DEPUTADO ESTADUAL,1,37,2.7
2006,MA,PSB,DEPUTADO ESTADUAL,5,37,13.51
2006,MA,PSB,DEPUTADO FEDERAL,2,16,12.5
2006,MA,PSC,DEPUTADO ESTADUAL,1,37,2.7
2006,MA,PSDB,DEPUTADO ESTADUAL,8,37,21.62
2006,MA,PSDB,DEPUTADO FEDERAL,4,16,25.0
2006,MA,PT,DEPUTADO ESTADUAL,2,37,5.41
2006,MA,PT,DEPUTADO FEDERAL,1,16,6.25
2006,MA,PTB,DEPUTADO FEDERAL,1,16,6.25
2006,MA,PV,DEPUTADO ESTADUAL,2,37,5.41
2006,MA,PV,DEPUTADO FEDERAL,1,16,6.25
2006,MG,AGIR*,DEPUTADO ESTADUAL,2,71,2.82
2006,MG,AGIR*,DEPUTADO FEDERAL,1,49,2.04
2006,MG,CIDADANIA*,DEPUTADO ESTADUAL,4,71,5.63
2006,MG,CIDADANIA*,DEPUTADO FEDERAL,4,49,8.16
2006,MG,DEM*,DEPUTADO ESTADUAL,6,71,8.45
2006,MG,DEM*,DEPUTADO FEDERAL,5,49,10.2
2006,MG,MDB*,DEPUTADO ESTADUAL,9,71,12.68
2006,MG,MDB*,DEPUTADO FEDERAL,6,49,12.24
2006,MG,MOBILIZA*,DEPUTADO ESTADUAL,2,71,2.82
2006,MG,PC DO B,DEPUTADO ESTADUAL,1,71,1.41
2006,MG,PC DO B,DEPUTADO FEDERAL,1,49,2.04
2006,MG,PDT,DEPUTADO ESTADUAL,4,71,5.63
2006,MG,PDT,DEPUTADO FEDERAL,2,49,4.08
2006,MG,PHS*,DEPUTADO ESTADUAL,1,71,1.41
2006,MG,PHS*,DEPUTADO FEDERAL,1,49,2.04
2006,MG,PL*,DEPUTADO ESTADUAL,1,71,1.41
2006,MG,PL*,DEPUTADO FEDERAL,6,49,12.24
2006,MG,PP*,DEPUTADO ESTADUAL,4,71,5.63
2006,MG,PP*,DEPUTADO FEDERAL,3,49,6.12
2006,MG,PRTB*,DEPUTADO ESTADUAL,1,71,1.41
2006,MG,PSB,DEPUTADO ESTADUAL,1,71,1.41
2006,MG,PSB,DEPUTADO FEDERAL,1,49,2.04
2006,MG,PSC,DEPUTADO ESTADUAL,3,71,4.23
2006,MG,PSC,DEPUTADO FEDERAL,1,49,2.04
2006,MG,PSDB,DEPUTADO ESTADUAL,15,71,21.13
2006,MG,PSDB,DEPUTADO FEDERAL,6,49,12.24
2006,MG,PT,DEPUTADO ESTADUAL,8,71,11.27
2006,MG,PT,DEPUTADO FEDERAL,8,49,16.33
2006,MG,PTB,DEPUTADO ESTADUAL,3,71,4.23
2006,MG,PV,DEPUTADO ESTADUAL,6,71,8.45
2006,MG,PV,DEPUTADO FEDERAL,4,49,8.16
2006,MS,AVANTE*,DEPUTADO ESTADUAL,1,21,4.76
2006,MS,CIDADANIA*,DEPUTADO FEDERAL,1,6,16.67
2006,MS,DEM*,DEPUTADO ESTADUAL,1,21,4.76
2006,MS,MDB*,DEPUTADO ESTADUAL,7,21,33.33
2006,MS,MDB*,DEPUTADO FEDERAL,1,6,16.67
2006,MS,PDT,DEPUTADO ESTADUAL,3,21,14.29
2006,MS,PDT,DEPUTADO FEDERAL,1,6,16.67
2006,MS,PL*,DEPUTADO ESTADUAL,2,21,9.52
2006,MS,PP*,DEPUTADO FEDERAL,1,6,16.67
2006,MS,PRTB*,DEPUTADO ESTADUAL,1,21,4.76
2006,MS,PSB,DEPUTADO ESTADUAL,1,21,4.76
2006,MS,PSDB,DEPUTADO ESTADUAL,1,21,4.76
2006,MS,PSDB,DEPUTADO FEDERAL,1,6,16.67
2006,MS,PT,DEPUTADO ESTADUAL,3,21,14.29
2006,MS,PT,DEPUTADO FEDERAL,1,6,16.67
2006,MS,PTB,DEPUTADO ESTADUAL,1,21,4.76
2006,MT,CIDADANIA*,DEPUTADO ESTADUAL,5,21,23.81
2006,MT,CIDADANIA*,DEPUTADO FEDERAL,1,6,16.67
2006,MT,DEM*,DEPUTADO ESTADUAL,4,21,19.05
2006,MT,MDB*,DEPUTADO ESTADUAL,4,21,19.05
2006,MT,PDT,DEPUTADO ESTADUAL,1,21,4.76
2006,MT,PL*,DEPUTADO FEDERAL,1,6,16.67
2006,MT,PP*,DEPUTADO ESTADUAL,3,21,14.29
2006,MT,PP*,DEPUTADO FEDERAL,2,6,33.33
2006,MT,PSDB,DEPUTADO ESTADUAL,1,21,4.76
2006,MT,PSDB,DEPUTADO FEDERAL,1,6,16.67
2006,MT,PT,DEPUTADO ESTADUAL,2,21,9.52
2006,MT,PT,DEPUTADO FEDERAL,1,6,16.67
2006,MT,PTB,DEPUTADO ESTADUAL,1,21,4.76
2006,PA,CIDADANIA*,DEPUTADO ESTADUAL,1,33,3.03
2006,PA,DEM*,DEPUTADO ESTADUAL,3,33,9.09
2006,PA,DEM*,DEPUTADO FEDERAL,2,13,15.38
2006,PA,MDB*,DEPUTADO ESTADUAL,4,33,12.12
2006,PA,MDB*,DEPUTADO FEDERAL,4,13,30.77
2006,PA,PDT,DEPUTADO ESTADUAL,2,33,6.06
2006,PA,PDT,DEPUTADO FEDERAL,1,13,7.69
2006,PA,PL*,DEPUTADO ESTADUAL,1,33,3.03
2006,PA,PP*,DEPUTADO ESTADUAL,1,33,3.03
2006,PA,PP*,DEPUTADO FEDERAL,1,13,7.69
2006,PA,PSB,DEPUTADO ESTADUAL,1,33,3.03
2006,PA,PSC,DEPUTADO ESTADUAL,1,33,3.03
2006,PA,PSDB,DEPUTADO ESTADUAL,8,33,24.24
2006,PA,PSDB,DEPUTADO FEDERAL,2,13,15.38
2006,PA,PT,DEPUTADO ESTADUAL,5,33,15.15
2006,PA,PT,DEPUTADO FEDERAL,3,13,23.08
2006,PA,PTB,DEPUTADO ESTADUAL,4,33,12.12
2006,PA,PV,DEPUTADO ESTADUAL,1,33,3.03
2006,PA,REPUBLICANOS*,DEPUTADO ESTADUAL,1,33,3.03
2006,PB,CIDADANIA*,DEPUTADO ESTADUAL,1,31,3.23
2006,PB,DEM*,DEPUTADO ESTADUAL,5,31,16.13
2006,PB,DEM*,DEPUTADO FEDERAL,1,10,10.0
2006,PB,MDB*,DEPUTADO ESTADUAL,8,31,25.81
2006,PB,MDB*,DEPUTADO FEDERAL,3,10,30.0
2006,PB,PDT,DEPUTADO ESTADUAL,2,31,6.45
2006,PB,PL*,DEPUTADO FEDERAL,2,10,20.0
2006,PB,PP*,DEPUTADO ESTADUAL,1,31,3.23
2006,PB,PSB,DEPUTADO ESTADUAL,3,31,9.68
2006,PB,PSB,DEPUTADO FEDERAL,1,10,10.0
2006,PB,PSDB,DEPUTADO ESTADUAL,9,31,29.03
2006,PB,PSDB,DEPUTADO FEDERAL,2,10,20.0
2006,PB,PT,DEPUTADO ESTADUAL,2,31,6.45
2006,PB,PT,DEPUTADO FEDERAL,1,10,10.0
2006,PE,AVANTE*,DEPUTADO ESTADUAL,2,46,4.35
2006,PE,CIDADANIA*,DEPUTADO FEDERAL,1,22,4.55
2006,PE,DC*,DEPUTADO ESTADUAL,1,46,2.17
2006,PE,DEM*,DEPUTADO ESTADUAL,7,46,15.22
2006,PE,DEM*,DEPUTADO FEDERAL,3,22,13.64
2006,PE,MDB*,DEPUTADO ESTADUAL,3,46,6.52
2006,PE,MDB*,DEPUTADO FEDERAL,3,22,13.64
2006,PE,MOBILIZA*,DEPUTADO ESTADUAL,2,46,4.35
2006,PE,PAN,DEPUTADO ESTADUAL,1,46,2.17
2006,PE,PC DO B,DEPUTADO FEDERAL,1,22,4.55
2006,PE,PDT,DEPUTADO ESTADUAL,2,46,4.35
2006,PE,PL*,DEPUTADO ESTADUAL,1,46,2.17
2006,PE,PL*,DEPUTADO FEDERAL,1,22,4.55
2006,PE,PP*,DEPUTADO ESTADUAL,1,46,2.17
2006,PE,PP*,DEPUTADO FEDERAL,1,22,4.55
2006,PE,PSB,DEPUTADO ESTADUAL,6,46,13.04
2006,PE,PSB,DEPUTADO FEDERAL,3,22,13.64
2006,PE,PSC,DEPUTADO ESTADUAL,2,46,4.35
2006,PE,PSC,DEPUTADO FEDERAL,1,22,4.55
2006,PE,PSDB,DEPUTADO ESTADUAL,6,46,13.04
2006,PE,PSDB,DEPUTADO FEDERAL,1,22,4.55
2006,PE,PT,DEPUTADO ESTADUAL,5,46,10.87
2006,PE,PT,DEPUTADO FEDERAL,4,22,18.18
2006,PE,PTB,DEPUTADO ESTADUAL,6,46,13.04
2006,PE,PTB,DEPUTADO FEDERAL,3,22,13.64
2006,PE,PV,DEPUTADO ESTADUAL,1,46,2.17
2006,PI,CIDADANIA*,DEPUTADO ESTADUAL,1,26,3.85
2006,PI,DEM*,DEPUTADO ESTADUAL,4,26,15.38
2006,PI,DEM*,DEPUTADO FEDERAL,1,7,14.29
2006,PI,MDB*,DEPUTADO ESTADUAL,7,26,26.92
2006,PI,MDB*,DEPUTADO FEDERAL,1,7,14.29
2006,PI,PC DO B,DEPUTADO ESTADUAL,1,26,3.85
2006,PI,PC DO B,DEPUTADO FEDERAL,1,7,14.29
2006,PI,PDT,DEPUTADO ESTADUAL,2,26,7.69
2006,PI,PL*,DEPUTADO ESTADUAL,1,26,3.85
2006,PI,PP*,DEPUTADO FEDERAL,1,7,14.29
2006,PI,PSB,DEPUTADO ESTADUAL,2,26,7.69
2006,PI,PSDB,DEPUTADO ESTADUAL,2,26,7.69
2006,PI,PSDB,DEPUTADO FEDERAL,1,7,14.29
2006,PI,PT,DEPUTADO ESTADUAL,4,26,15.38
2006,PI,PT,DEPUTADO FEDERAL,1,7,14.29
2006,PI,PTB,DEPUTADO ESTADUAL,2,26,7.69
2006,PI,PTB,DEPUTADO FEDERAL,1,7,14.29
2006,PR,CIDADANIA*,DEPUTADO ESTADUAL,3,48,6.25
2006,PR,CIDADANIA*,DEPUTADO FEDERAL,2,25,8.0
2006,PR,DEM*,DEPUTADO ESTADUAL,5,48,10.42
2006,PR,DEM*,DEPUTADO FEDERAL,4,25,16.0
2006,PR,MDB*,DEPUTADO ESTADUAL,15,48,31.25
2006,PR,MDB*,DEPUTADO FEDERAL,6,25,24.0
2006,PR,MOBILIZA*,DEPUTADO ESTADUAL,1,48,2.08
2006,PR,PDT,DEPUTADO ESTADUAL,3,48,6.25
2006,PR,PDT,DEPUTADO FEDERAL,1,25,4.0
2006,PR,PL*,DEPUTADO ESTADUAL,1,48,2.08
2006,PR,PL*,DEPUTADO FEDERAL,2,25,8.0
2006,PR,PP*,DEPUTADO ESTADUAL,4,48,8.33
2006,PR,PP*,DEPUTADO FEDERAL,3,25,12.0
2006,PR,PSB,DEPUTADO ESTADUAL,2,48,4.17
2006,PR,PSDB,DEPUTADO ESTADUAL,6,48,12.5
2006,PR,PSDB,DEPUTADO FEDERAL,3,25,12.0
2006,PR,PT,DEPUTADO ESTADUAL,5,48,10.42
2006,PR,PT,DEPUTADO FEDERAL,4,25,16.0
2006,PR,PTB,DEPUTADO ESTADUAL,1,48,2.08
2006,PR,PV,DEPUTADO ESTADUAL,1,48,2.08
2006,PR,REPUBLICANOS*,DEPUTADO ESTADUAL,1,48,2.08
2006,RJ,AGIR*,DEPUTADO ESTADUAL,1,61,1.64
2006,RJ,AVANTE*,DEPUTADO FEDERAL,1,42,2.38
2006,RJ,CIDADANIA*,DEPUTADO ESTADUAL,2,61,3.28
2006,RJ,CIDADANIA*,DEPUTADO FEDERAL,3,42,7.14
2006,RJ,DC*,DEPUTADO ESTADUAL,1,61,1.64
2006,RJ,DEM*,DEPUTADO ESTADUAL,6,61,9.84
2006,RJ,DEM*,DEPUTADO FEDERAL,4,42,9.52
2006,RJ,MDB*,DEPUTADO ESTADUAL,15,61,24.59
2006,RJ,MDB*,DEPUTADO FEDERAL,9,42,21.43
2006,RJ,MOBILIZA*,DEPUTADO ESTADUAL,2,61,3.28
2006,RJ,PAN,DEPUTADO ESTADUAL,1,61,1.64
2006,RJ,PC DO B,DEPUTADO ESTADUAL,1,61,1.64
2006,RJ,PC DO B,DEPUTADO FEDERAL,1,42,2.38
2006,RJ,PDT,DEPUTADO ESTADUAL,4,61,6.56
2006,RJ,PDT,DEPUTADO FEDERAL,3,42,7.14
2006,RJ,PHS*,DEPUTADO ESTADUAL,2,61,3.28
2006,RJ,PHS*,DEPUTADO FEDERAL,1,42,2.38
2006,RJ,PL*,DEPUTADO ESTADUAL,1,61,1.64
2006,RJ,PL*,DEPUTADO FEDERAL,1,42,2.38
2006,RJ,PP*,DEPUTADO ESTADUAL,2,61,3.28
2006,RJ,PP*,DEPUTADO FEDERAL,2,42,4.76
2006,RJ,PRONA,DEPUTADO ESTADUAL,1,61,1.64
2006,RJ,PRONA,DEPUTADO FEDERAL,1,42,2.38
2006,RJ,PSB,DEPUTADO ESTADUAL,2,61,3.28
2006,RJ,PSB,DEPUTADO FEDERAL,1,42,2.38
2006,RJ,PSC,DEPUTADO ESTADUAL,4,61,6.56
2006,RJ,PSC,DEPUTADO FEDERAL,2,42,4.76
2006,RJ,PSDB,DEPUTADO ESTADUAL,5,61,8.2
2006,RJ,PSDB,DEPUTADO FEDERAL,3,42,7.14
2006,RJ,PSL,DEPUTADO ESTADUAL,1,61,1.64
2006,RJ,PSOL,DEPUTADO ESTADUAL,1,61,1.64
2006,RJ,PSOL,DEPUTADO FEDERAL,1,42,2.38
2006,RJ,PT,DEPUTADO ESTADUAL,6,61,9.84
2006,RJ,PT,DEPUTADO FEDERAL,5,42,11.9
2006,RJ,PTB,DEPUTADO ESTADUAL,1,61,1.64
2006,RJ,PTB,DEPUTADO FEDERAL,2,42,4.76
2006,RJ,PV,DEPUTADO ESTADUAL,1,61,1.64
2006,RJ,PV,DEPUTADO FEDERAL,1,42,2.38
2006,RJ,REPUBLICANOS*,DEPUTADO ESTADUAL,1,61,1.64
2006,RJ,REPUBLICANOS*,DEPUTADO FEDERAL,1,42,2.38
2006,RN,DEM*,DEPUTADO ESTADUAL,2,20,10.0
2006,RN,DEM*,DEPUTADO FEDERAL,1,6,16.67
2006,RN,MDB*,DEPUTADO ESTADUAL,4,20,20.0
2006,RN,MDB*,DEPUTADO FEDERAL,1,6,16.67
2006,RN,MOBILIZA*,DEPUTADO ESTADUAL,5,20,25.0
2006,RN,MOBILIZA*,DEPUTADO FEDERAL,1,6,16.67
2006,RN,PDT,DEPUTADO ESTADUAL,1,20,5.0
2006,RN,PHS*,DEPUTADO ESTADUAL,1,20,5.0
2006,RN,PL*,DEPUTADO FEDERAL,1,6,16.67
2006,RN,PSB,DEPUTADO ESTADUAL,4,20,20.0
2006,RN,PSB,DEPUTADO FEDERAL,1,6,16.67
2006,RN,PT,DEPUTADO ESTADUAL,1,20,5.0
2006,RN,PT,DEPUTADO FEDERAL,1,6,16.67
2006,RN,PV,DEPUTADO ESTADUAL,2,20,10.0
2006,RO,CIDADANIA*,DEPUTADO ESTADUAL,2,17,11.76
2006,RO,DC*,DEPUTADO ESTADUAL,1,17,5.88
2006,RO,MDB*,DEPUTADO ESTADUAL,3,17,17.65
2006,RO,MDB*,DEPUTADO FEDERAL,2,5,40.0
2006,RO,PP*,DEPUTADO ESTADUAL,1,17,5.88
2006,RO,PSB,DEPUTADO ESTADUAL,1,17,5.88
2006,RO,PSB,DEPUTADO FEDERAL,1,5,20.0
2006,RO,PSDB,DEPUTADO ESTADUAL,1,17,5.88
2006,RO,PSL,DEPUTADO ESTADUAL,1,17,5.88
2006,RO,PT,DEPUTADO ESTADUAL,2,17,11.76
2006,RO,PT,DEPUTADO FEDERAL,1,5,20.0
2006,RO,PTB,DEPUTADO ESTADUAL,2,17,11.76
2006,RO,PTN,DEPUTADO ESTADUAL,2,17,11.76
2006,RO,PV,DEPUTADO ESTADUAL,1,17,5.88
2006,RO,PV,DEPUTADO FEDERAL,1,5,20.0
2006,RR,AGIR*,DEPUTADO FEDERAL,1,6,16.67
2006,RR,CIDADANIA*,DEPUTADO ESTADUAL,2,19,10.53
2006,RR,DEM*,DEPUTADO ESTADUAL,2,19,10.53
2006,RR,DEM*,DEPUTADO FEDERAL,2,6,33.33
2006,RR,MDB*,DEPUTADO ESTADUAL,2,19,10.53
2006,RR,PL*,DEPUTADO ESTADUAL,2,19,10.53
2006,RR,PL*,DEPUTADO FEDERAL,1,6,16.67
2006,RR,PP*,DEPUTADO FEDERAL,1,6,16.67
2006,RR,PRONA,DEPUTADO ESTADUAL,1,19,5.26
2006,RR,PRP,DEPUTADO ESTADUAL,1,19,5.26
2006,RR,PRTB*,DEPUTADO ESTADUAL,1,19,5.26
2006,RR,PSB,DEPUTADO FEDERAL,1,6,16.67
2006,RR,PSC,DEPUTADO ESTADUAL,1,19,5.26
2006,RR,PSDB,DEPUTADO ESTADUAL,4,19,21.05
2006,RR,PTN,DEPUTADO ESTADUAL,2,19,10.53
2006,RR,PV,DEPUTADO ESTADUAL,1,19,5.26
2006,RS,CIDADANIA*,DEPUTADO ESTADUAL,4,48,8.33
2006,RS,DEM*,DEPUTADO ESTADUAL,2,48,4.17
2006,RS,DEM*,DEPUTADO FEDERAL,2,26,7.69
2006,RS,MDB*,DEPUTADO ESTADUAL,8,48,16.67
2006,RS,MDB*,DEPUTADO FEDERAL,5,26,19.23
2006,RS,PC DO B,DEPUTADO ESTADUAL,1,48,2.08
2006,RS,PC DO B,DEPUTADO FEDERAL,1,26,3.85
2006,RS,PDT,DEPUTADO ESTADUAL,6,48,12.5
2006,RS,PDT,DEPUTADO FEDERAL,2,26,7.69
2006,RS,PP*,DEPUTADO ESTADUAL,8,48,16.67
2006,RS,PP*,DEPUTADO FEDERAL,4,26,15.38
2006,RS,PSB,DEPUTADO ESTADUAL,2,48,4.17
2006,RS,PSB,DEPUTADO FEDERAL,1,26,3.85
2006,RS,PSDB,DEPUTADO ESTADUAL,4,48,8.33
2006,RS,PSDB,DEPUTADO FEDERAL,2,26,7.69
2006,RS,PSOL,DEPUTADO FEDERAL,1,26,3.85
2006,RS,PT,DEPUTADO ESTADUAL,9,48,18.75
2006,RS,PT,DEPUTADO FEDERAL,6,26,23.08
2006,RS,PTB,DEPUTADO ESTADUAL,4,48,8.33
2006,RS,PTB,DEPUTADO FEDERAL,2,26,7.69
2006,SC,CIDADANIA*,DEPUTADO ESTADUAL,1,37,2.7
2006,SC,CIDADANIA*,DEPUTADO FEDERAL,1,13,7.69
2006,SC,DEM*,DEPUTADO ESTADUAL,6,37,16.22
2006,SC,DEM*,DEPUTADO FEDERAL,3,13,23.08
2006,SC,MDB*,DEPUTADO ESTADUAL,10,37,27.03
2006,SC,MDB*,DEPUTADO FEDERAL,3,13,23.08
2006,SC,PDT,DEPUTADO ESTADUAL,2,37,5.41
2006,SC,PL*,DEPUTADO ESTADUAL,1,37,2.7
2006,SC,PP*,DEPUTADO ESTADUAL,5,37,13.51
2006,SC,PP*,DEPUTADO FEDERAL,2,13,15.38
2006,SC,PSDB,DEPUTADO ESTADUAL,6,37,16.22
2006,SC,PSDB,DEPUTADO FEDERAL,1,13,7.69
2006,SC,PT,DEPUTADO ESTADUAL,5,37,13.51
2006,SC,PT,DEPUTADO FEDERAL,3,13,23.08
2006,SC,PTB,DEPUTADO ESTADUAL,1,37,2.7
2006,SE,AVANTE*,DEPUTADO ESTADUAL,1,21,4.76
2006,SE,DEM*,DEPUTADO ESTADUAL,4,21,19.05
2006,SE,DEM*,DEPUTADO FEDERAL,2,7,28.57
2006,SE,MDB*,DEPUTADO ESTADUAL,1,21,4.76
2006,SE,PL*,DEPUTADO ESTADUAL,1,21,4.76
2006,SE,PP*,DEPUTADO ESTADUAL,1,21,4.76
2006,SE,PSB,DEPUTADO ESTADUAL,1,21,4.76
2006,SE,PSB,DEPUTADO FEDERAL,1,7,14.29
2006,SE,PSC,DEPUTADO ESTADUAL,5,21,23.81
2006,SE,PSC,DEPUTADO FEDERAL,1,7,14.29
2006,SE,PSDB,DEPUTADO ESTADUAL,2,21,9.52
2006,SE,PSDB,DEPUTADO FEDERAL,1,7,14.29
2006,SE,PT,DEPUTADO ESTADUAL,4,21,19.05
2006,SE,PT,DEPUTADO FEDERAL,1,7,14.29
2006,SE,PTB,DEPUTADO FEDERAL,1,7,14.29
2006,SE,PV,DEPUTADO ESTADUAL,1,21,4.76
2006,SP,AGIR*,DEPUTADO FEDERAL,1,62,1.61
2006,SP,CIDADANIA*,DEPUTADO ESTADUAL,4,85,4.71
2006,SP,CIDADANIA*,DEPUTADO FEDERAL,2,62,3.23
2006,SP,DEM*,DEPUTADO ESTADUAL,9,85,10.59
2006,SP,DEM*,DEPUTADO FEDERAL,3,62,4.84
2006,SP,MDB*,DEPUTADO ESTADUAL,4,85,4.71
2006,SP,MDB*,DEPUTADO FEDERAL,2,62,3.23
2006,SP,PC DO B,DEPUTADO FEDERAL,1,62,1.61
2006,SP,PDT,DEPUTADO ESTADUAL,5,85,5.88
2006,SP,PDT,DEPUTADO FEDERAL,3,62,4.84
2006,SP,PL*,DEPUTADO ESTADUAL,2,85,2.35
2006,SP,PL*,DEPUTADO FEDERAL,2,62,3.23
2006,SP,PP*,DEPUTADO ESTADUAL,2,85,2.35
2006,SP,PP*,DEPUTADO FEDERAL,5,62,8.06
2006,SP,PRONA,DEPUTADO ESTADUAL,1,85,1.18
2006,SP,PRONA,DEPUTADO FEDERAL,1,62,1.61
2006,SP,PSB,DEPUTADO ESTADUAL,3,85,3.53
2006,SP,PSB,DEPUTADO FEDERAL,4,62,6.45
2006,SP,PSC,DEPUTADO ESTADUAL,2,85,2.35
2006,SP,PSC,DEPUTADO FEDERAL,1,62,1.61
2006,SP,PSDB,DEPUTADO ESTADUAL,23,85,27.06
2006,SP,PSDB,DEPUTADO FEDERAL,17,62,27.42
2006,SP,PSOL,DEPUTADO ESTADUAL,1,85,1.18
2006,SP,PSOL,DEPUTADO FEDERAL,1,62,1.61
2006,SP,PT,DEPUTADO ESTADUAL,18,85,21.18
2006,SP,PT,DEPUTADO FEDERAL,12,62,19.35
2006,SP,PTB,DEPUTADO ESTADUAL,4,85,4.71
2006,SP,PTB,DEPUTADO FEDERAL,3,62,4.84
2006,SP,PV,DEPUTADO ESTADUAL,7,85,8.24
2006,SP,PV,DEPUTADO FEDERAL,4,62,6.45
2006,TO,CIDADANIA*,DEPUTADO ESTADUAL,1,21,4.76
2006,TO,DEM*,DEPUTADO ESTADUAL,3,21,14.29
2006,TO,DEM*,DEPUTADO FEDERAL,1,6,16.67
2006,TO,MDB*,DEPUTADO ESTADUAL,5,21,23.81
2006,TO,MDB*,DEPUTADO FEDERAL,2,6,33.33
2006,TO,PDT,DEPUTADO ESTADUAL,1,21,4.76
2006,TO,PL*,DEPUTADO ESTADUAL,3,21,14.29
2006,TO,PP*,DEPUTADO ESTADUAL,1,21,4.76
2006,TO,PP*,DEPUTADO FEDERAL,1,6,16.67
2006,TO,PSC,DEPUTADO ESTADUAL,1,21,4.76
2006,TO,PSDB,DEPUTADO ESTADUAL,2,21,9.52
2006,TO,PSDB,DEPUTADO FEDERAL,2,6,33.33
2006,TO,PT,DEPUTADO ESTADUAL,2,21,9.52
2006,TO,PTB,DEPUTADO ESTADUAL,1,21,4.76
2006,TO,PV,DEPUTADO ESTADUAL,1,21,4.76
2010,AC,AVANTE*,DEPUTADO ESTADUAL,1,19,5.26
2010,AC,DC*,DEPUTADO ESTADUAL,1,19,5.26
2010,AC,DEM*,DEPUTADO ESTADUAL,1,19,5.26
2010,AC,MDB*,DEPUTADO ESTADUAL,2,19,10.53
2010,AC,MDB*,DEPUTADO FEDERAL,1,7,14.29
2010,AC,PC DO B,DEPUTADO ESTADUAL,1,19,5.26
2010,AC,PC DO B,DEPUTADO FEDERAL,1,7,14.29
2010,AC,PDT,DEPUTADO ESTADUAL,2,19,10.53
2010,AC,PL*,DEPUTADO ESTADUAL,1,19,5.26
2010,AC,PP*,DEPUTADO ESTADUAL,2,19,10.53
2010,AC,PP*,DEPUTADO FEDERAL,1,7,14.29
2010,AC,PRP,DEPUTADO ESTADUAL,1,19,5.26
2010,AC,PSB,DEPUTADO ESTADUAL,1,19,5.26
2010,AC,PSC,DEPUTADO ESTADUAL,1,19,5.26
2010,AC,PSC,DEPUTADO FEDERAL,1,7,14.29
2010,AC,PSDB,DEPUTADO ESTADUAL,2,19,10.53
2010,AC,PSDB,DEPUTADO FEDERAL,1,7,14.29
2010,AC,PT,DEPUTADO ESTADUAL,3,19,15.79
2010,AC,PT,DEPUTADO FEDERAL,1,7,14.29
2010,AC,PV,DEPUTADO FEDERAL,1,7,14.29
2010,AL,AVANTE*,DEPUTADO ESTADUAL,2,23,8.7
2010,AL,AVANTE*,DEPUTADO FEDERAL,1,8,12.5
2010,AL,CIDADANIA*,DEPUTADO ESTADUAL,1,23,4.35
2010,AL,DEM*,DEPUTADO ESTADUAL,1,23,4.35
2010,AL,MDB*,DEPUTADO ESTADUAL,2,23,8.7
2010,AL,MDB*,DEPUTADO FEDERAL,2,8,25.0
2010,AL,MOBILIZA*,DEPUTADO ESTADUAL,1,23,4.35
2010,AL,PDT,DEPUTADO ESTADUAL,3,23,13.04
2010,AL,PP*,DEPUTADO FEDERAL,1,8,12.5
2010,AL,PRTB*,DEPUTADO ESTADUAL,2,23,8.7
2010,AL,PSB,DEPUTADO FEDERAL,1,8,12.5
2010,AL,PSC,DEPUTADO ESTADUAL,1,23,4.35
2010,AL,PSDB,DEPUTADO ESTADUAL,6,23,26.09
2010,AL,PSDB,DEPUTADO FEDERAL,1,8,12.5
2010,AL,PT,DEPUTADO ESTADUAL,2,23,8.7
2010,AL,PTB,DEPUTADO ESTADUAL,2,23,8.7
2010,AL,PTB,DEPUTADO FEDERAL,2,8,25.0
2010,AM,DEM*,DEPUTADO ESTADUAL,1,22,4.55
2010,AM,DEM*,DEPUTADO FEDERAL,1,7,14.29
2010,AM,MDB*,DEPUTADO ESTADUAL,3,22,13.64
2010,AM,MDB*,DEPUTADO FEDERAL,1,7,14.29
2010,AM,MOBILIZA*,DEPUTADO ESTADUAL,2,22,9.09
2010,AM,PC DO B,DEPUTADO ESTADUAL,1,22,4.55
2010,AM,PL*,DEPUTADO ESTADUAL,1,22,4.55
2010,AM,PL*,DEPUTADO FEDERAL,1,7,14.29
2010,AM,PP*,DEPUTADO ESTADUAL,3,22,13.64
2010,AM,PP*,DEPUTADO FEDERAL,2,7,28.57
2010,AM,PRP,DEPUTADO ESTADUAL,1,22,4.55
2010,AM,PRTB*,DEPUTADO ESTADUAL,1,22,4.55
2010,AM,PSB,DEPUTADO ESTADUAL,1,22,4.55
2010,AM,PSC,DEPUTADO ESTADUAL,1,22,4.55
2010,AM,PSC,DEPUTADO FEDERAL,1,7,14.29
2010,AM,PSDB,DEPUTADO ESTADUAL,1,22,4.55
2010,AM,PSL,DEPUTADO ESTADUAL,1,22,4.55
2010,AM,PT,DEPUTADO ESTADUAL,2,22,9.09
2010,AM,PT,DEPUTADO FEDERAL,1,7,14.29
2010,AM,PTB,DEPUTADO ESTADUAL,1,22,4.55
