ANO_ELEICAO;SG_UF;SG_PARTIDO;DS_CARGO;DS_SIT_TOT_TURNO
2018;PA;SOLIDARIEDADE*;DEPUTADO ESTADUAL;1
2018;PB;AVANTE*;DEPUTADO ESTADUAL;4
2018;PB;CIDADANIA*;DEPUTADO ESTADUAL;2
2018;PB;DEM*;DEPUTADO FEDERAL;1
2018;PB;MDB*;DEPUTADO ESTADUAL;1
2018;PB;PATRI;DEPUTADO ESTADUAL;2
2018;PB;PC DO B;DEPUTADO ESTADUAL;1
2018;PB;PDT;DEPUTADO FEDERAL;1
2018;PB;PL*;DEPUTADO ESTADUAL;1
2018;PB;PL*;DEPUTADO FEDERAL;1
2018;PB;PODE;DEPUTADO ESTADUAL;3
2018;PB;PP*;DEPUTADO ESTADUAL;2
2018;PB;PP*;DEPUTADO FEDERAL;1
2018;PB;PRTB*;DEPUTADO ESTADUAL;1
2018;PB;PSB;DEPUTADO ESTADUAL;8
2018;PB;PSB;DEPUTADO FEDERAL;1
2018;PB;PSC;DEPUTADO ESTADUAL;1
2018;PB;PSD;DEPUTADO ESTADUAL;1
2018;PB;PSDB;DEPUTADO ESTADUAL;3
2018;PB;PSDB;DEPUTADO FEDERAL;3
2018;PB;PSL;DEPUTADO ESTADUAL;2
2018;PB;PSL;DEPUTADO FEDERAL;1
2018;PB;PT;DEPUTADO FEDERAL;1
2018;PB;PTB;DEPUTADO ESTADUAL;2
2018;PB;PTB;DEPUTADO FEDERAL;1
2018;PB;REDE;DEPUTADO ESTADUAL;1
2018;PB;REPUBLICANOS*;DEPUTADO ESTADUAL;1
2018;PB;REPUBLICANOS*;DEPUTADO FEDERAL;1
2018;PE;AVANTE*;DEPUTADO ESTADUAL;1
2018;PE;CIDADANIA*;DEPUTADO FEDERAL;1
2018;PE;DEM*;DEPUTADO ESTADUAL;3
2018;PE;DEM*;DEPUTADO FEDERAL;1
2018;PE;MDB*;DEPUTADO ESTADUAL;1
2018;PE;MDB*;DEPUTADO FEDERAL;1
2018;PE;PATRI;DEPUTADO FEDERAL;1
2018;PE;PC DO B;DEPUTADO ESTADUAL;1
2018;PE;PC DO B;DEPUTADO FEDERAL;1
2018;PE;PDT;DEPUTADO ESTADUAL;1
2018;PE;PDT;DEPUTADO FEDERAL;2
2018;PE;PHS*;DEPUTADO ESTADUAL;1
2018;PE;PHS*;DEPUTADO FEDERAL;1
2018;PE;PL*;DEPUTADO ESTADUAL;2
2018;PE;PL*;DEPUTADO FEDERAL;1
2018;PE;PODE;DEPUTADO FEDERAL;1
2018;PE;PP*;DEPUTADO ESTADUAL;10
2018;PE;PP*;DEPUTADO FEDERAL;2
2018;PE;PRTB*;DEPUTADO ESTADUAL;1
2018;PE;PSB;DEPUTADO ESTADUAL;11
2018;PE;PSB;DEPUTADO FEDERAL;5
2018;PE;PSC;DEPUTADO ESTADUAL;5
2018;PE;PSC;DEPUTADO FEDERAL;1
2018;PE;PSD;DEPUTADO ESTADUAL;3
2018;PE;PSD;DEPUTADO FEDERAL;1
2018;PE;PSDB;DEPUTADO ESTADUAL;1
2018;PE;PSL;DEPUTADO FEDERAL;1
2018;PE;PSOL;DEPUTADO ESTADUAL;1
2018;PE;PT;DEPUTADO ESTADUAL;3
2018;PE;PT;DEPUTADO FEDERAL;2
2018;PE;PTB;DEPUTADO ESTADUAL;2
2018;PE;REPUBLICANOS*;DEPUTADO ESTADUAL;1
2018;PE;REPUBLICANOS*;DEPUTADO FEDERAL;2
2018;PE;SOLIDARIEDADE*;DEPUTADO ESTADUAL;1
2018;PE;SOLIDARIEDADE*;DEPUTADO FEDERAL;1
2018;PI;AGIR*;DEPUTADO ESTADUAL;1
2018;PI;AGIR*;DEPUTADO FEDERAL;1
2018;PI;CIDADANIA*;DEPUTADO ESTADUAL;1
2018;PI;MDB*;DEPUTADO ESTADUAL;6
2018;PI;MDB*;DEPUTADO FEDERAL;1
2018;PI;PDT;DEPUTADO ESTADUAL;1
2018;PI;PDT;DEPUTADO FEDERAL;1
2018;PI;PL*;DEPUTADO ESTADUAL;3
2018;PI;PL*;DEPUTADO FEDERAL;1
2018;PI;PP*;DEPUTADO ESTADUAL;5
2018;PI;PP*;DEPUTADO FEDERAL;2
2018;PI;PRTB*;DEPUTADO ESTADUAL;1
2018;PI;PSB;DEPUTADO ESTADUAL;1
2018;PI;PSB;DEPUTADO FEDERAL;1
2018;PI;PSD;DEPUTADO ESTADUAL;1
2018;PI;PSD;DEPUTADO FEDERAL;1
2018;PI;PSDB;DEPUTADO ESTADUAL;1
2018;PI;PT;DEPUTADO ESTADUAL;5
2018;PI;PT;DEPUTADO FEDERAL;2
2018;PI;PTB;DEPUTADO ESTADUAL;2
2018;PI;PV;DEPUTADO ESTADUAL;1
2018;PI;REPUBLICANOS*;DEPUTADO ESTADUAL;1
2018;PR;CIDADANIA*;DEPUTADO ESTADUAL;3
2018;PR;CIDADANIA*;DEPUTADO FEDERAL;1
2018;PR;DEM*;DEPUTADO ESTADUAL;3
2018;PR;DEM*;DEPUTADO FEDERAL;1
2018;PR;MDB*;DEPUTADO ESTADUAL;3
2018;PR;MDB*;DEPUTADO FEDERAL;2
2018;PR;MOBILIZA*;DEPUTADO ESTADUAL;1
2018;PR;PDT;DEPUTADO ESTADUAL;2
2018;PR;PDT;DEPUTADO FEDERAL;1
2018;PR;PL*;DEPUTADO ESTADUAL;2
2018;PR;PL*;DEPUTADO FEDERAL;3
2018;PR;PODE;DEPUTADO ESTADUAL;1
2018;PR;PODE;DEPUTADO FEDERAL;1
2018;PR;PP*;DEPUTADO ESTADUAL;3
2018;PR;PP*;DEPUTADO FEDERAL;2
2018;PR;PPL;DEPUTADO ESTADUAL;1
2018;PR;PROS;DEPUTADO ESTADUAL;2
2018;PR;PROS;DEPUTADO FEDERAL;2
2018;PR;PRP;DEPUTADO ESTADUAL;1
2018;PR;PRTB*;DEPUTADO ESTADUAL;1
2018;PR;PSB;DEPUTADO ESTADUAL;5
2018;PR;PSB;DEPUTADO FEDERAL;2
2018;PR;PSC;DEPUTADO ESTADUAL;4
2018;PR;PSC;DEPUTADO FEDERAL;1
2018;PR;PSD;DEPUTADO ESTADUAL;6
2018;PR;PSD;DEPUTADO FEDERAL;4
2018;PR;PSDB;DEPUTADO ESTADUAL;3
2018;PR;PSL;DEPUTADO ESTADUAL;4
2018;PR;PSL;DEPUTADO FEDERAL;3
2018;PR;PT;DEPUTADO ESTADUAL;4
2018;PR;PT;DEPUTADO FEDERAL;3
2018;PR;PTB;DEPUTADO ESTADUAL;1
2018;PR;PTB;DEPUTADO FEDERAL;1
2018;PR;PV;DEPUTADO ESTADUAL;3
2018;PR;PV;DEPUTADO FEDERAL;1
2018;PR;REPUBLICANOS*;DEPUTADO ESTADUAL;1
2018;PR;REPUBLICANOS*;DEPUTADO FEDERAL;2
2018;RJ;AGIR*;DEPUTADO ESTADUAL;1
2018;RJ;AVANTE*;DEPUTADO ESTADUAL;1
2018;RJ;AVANTE*;DEPUTADO FEDERAL;1
2018;RJ;CIDADANIA*;DEPUTADO ESTADUAL;1
2018;RJ;CIDADANIA*;DEPUTADO FEDERAL;1
2018;RJ;DC*;DEPUTADO ESTADUAL;2
2018;RJ;DC*;DEPUTADO FEDERAL;1
2018;RJ;DEM*;DEPUTADO ESTADUAL;5
2018;RJ;DEM*;DEPUTADO FEDERAL;4
2018;RJ;MDB*;DEPUTADO ESTADUAL;5
2018;RJ;MDB*;DEPUTADO FEDERAL;3
2018;RJ;NOVO;DEPUTADO ESTADUAL;2
2018;RJ;NOVO;DEPUTADO FEDERAL;1
2018;RJ;PATRI;DEPUTADO ESTADUAL;1
2018;RJ;PC DO B;DEPUTADO ESTADUAL;1
2018;RJ;PC DO B;DEPUTADO FEDERAL;1
2018;RJ;PDT;DEPUTADO ESTADUAL;3
2018;RJ;PDT;DEPUTADO FEDERAL;2
2018;RJ;PHS*;DEPUTADO ESTADUAL;2
2018;RJ;PHS*;DEPUTADO FEDERAL;1
2018;RJ;PL*;DEPUTADO ESTADUAL;1
2018;RJ;PL*;DEPUTADO FEDERAL;2
2018;RJ;PMB;DEPUTADO ESTADUAL;1
2018;RJ;PODE;DEPUTADO ESTADUAL;1
2018;RJ;PP*;DEPUTADO ESTADUAL;2
2018;RJ;PP*;DEPUTADO FEDERAL;2
2018;RJ;PROS;DEPUTADO ESTADUAL;1
2018;RJ;PROS;DEPUTADO FEDERAL;1
2018;RJ;PRP;DEPUTADO ESTADUAL;2
2018;RJ;PRP;DEPUTADO FEDERAL;1
2018;RJ;PRTB*;DEPUTADO ESTADUAL;1
2018;RJ;PSB;DEPUTADO ESTADUAL;2
2018;RJ;PSB;DEPUTADO FEDERAL;1
2018;RJ;PSC;DEPUTADO ESTADUAL;2
2018;RJ;PSC;DEPUTADO FEDERAL;1
2018;RJ;PSD;DEPUTADO ESTADUAL;4
2018;RJ;PSD;DEPUTADO FEDERAL;3
2018;RJ;PSDB;DEPUTADO ESTADUAL;2
2018;RJ;PSL;DEPUTADO ESTADUAL;12
2018;RJ;PSL;DEPUTADO FEDERAL;12
2018;RJ;PSOL;DEPUTADO ESTADUAL;5
2018;RJ;PSOL;DEPUTADO FEDERAL;4
2018;RJ;PT;DEPUTADO ESTADUAL;3
2018;RJ;PT;DEPUTADO FEDERAL;1
2018;RJ;PTB;DEPUTADO ESTADUAL;1
2018;RJ;REPUBLICANOS*;DEPUTADO ESTADUAL;3
2018;RJ;REPUBLICANOS*;DEPUTADO FEDERAL;2
2018;RJ;SOLIDARIEDADE*;DEPUTADO ESTADUAL;3
2018;RJ;SOLIDARIEDADE*;DEPUTADO FEDERAL;1
2018;RN;AGIR*;DEPUTADO ESTADUAL;2
2018;RN;AGIR*;DEPUTADO FEDERAL;1
2018;RN;AVANTE*;DEPUTADO ESTADUAL;2
2018;RN;DEM*;DEPUTADO ESTADUAL;1
2018;RN;MDB*;DEPUTADO ESTADUAL;2
2018;RN;MDB*;DEPUTADO FEDERAL;1
2018;RN;PHS*;DEPUTADO ESTADUAL;1
2018;RN;PL*;DEPUTADO ESTADUAL;1
2018;RN;PL*;DEPUTADO FEDERAL;1
2018;RN;PP*;DEPUTADO FEDERAL;1
2018;RN;PPL;DEPUTADO ESTADUAL;1
2018;RN;PROS;DEPUTADO ESTADUAL;1
2018;RN;PSB;DEPUTADO FEDERAL;1
2018;RN;PSD;DEPUTADO ESTADUAL;3
2018;RN;PSD;DEPUTADO FEDERAL;1
2018;RN;PSDB;DEPUTADO ESTADUAL;5
2018;RN;PSL;DEPUTADO ESTADUAL;1
2018;RN;PSL;DEPUTADO FEDERAL;1
2018;RN;PT;DEPUTADO ESTADUAL;2
2018;RN;PT;DEPUTADO FEDERAL;1
2018;RN;SOLIDARIEDADE*;DEPUTADO ESTADUAL;2
2018;RO;DEM*;DEPUTADO ESTADUAL;1
2018;RO;MDB*;DEPUTADO ESTADUAL;3
2018;RO;MDB*;DEPUTADO FEDERAL;1
2018;RO;MOBILIZA*;DEPUTADO ESTADUAL;1
2018;RO;PDT;DEPUTADO ESTADUAL;1
2018;RO;PDT;DEPUTADO FEDERAL;1
2018;RO;PL*;DEPUTADO ESTADUAL;1
2018;RO;PODE;DEPUTADO ESTADUAL;3
2018;RO;PODE;DEPUTADO FEDERAL;1
2018;RO;PP*;DEPUTADO FEDERAL;1
2018;RO;PROS;DEPUTADO ESTADUAL;1
2018;RO;PSB;DEPUTADO ESTADUAL;2
2018;RO;PSB;DEPUTADO FEDERAL;1
2018;RO;PSD;DEPUTADO ESTADUAL;1
2018;RO;PSD;DEPUTADO FEDERAL;1
2018;RO;PSDB;DEPUTADO ESTADUAL;1
2018;RO;PSDB;DEPUTADO FEDERAL;1
2018;RO;PSL;DEPUTADO ESTADUAL;1
2018;RO;PSL;DEPUTADO FEDERAL;1
2018;RO;PT;DEPUTADO ESTADUAL;1
2018;RO;PTB;DEPUTADO ESTADUAL;2
2018;RO;PV;DEPUTADO ESTADUAL;1
2018;RO;REPUBLICANOS*;DEPUTADO ESTADUAL;4
2018;RR;AGIR*;DEPUTADO ESTADUAL;2
2018;RR;CIDADANIA*;DEPUTADO ESTADUAL;1
2018;RR;MDB*;DEPUTADO ESTADUAL;2
2018;RR;PATRI;DEPUTADO ESTADUAL;2
2018;RR;PC DO B;DEPUTADO ESTADUAL;1
2018;RR;PL*;DEPUTADO FEDERAL;1
2018;RR;PODE;DEPUTADO ESTADUAL;1
2018;RR;PP*;DEPUTADO ESTADUAL;1
2018;RR;PP*;DEPUTADO FEDERAL;1
2018;RR;PRP;DEPUTADO ESTADUAL;1
2018;RR;PRTB*;DEPUTADO ESTADUAL;2
2018;RR;PSB;DEPUTADO ESTADUAL;1
2018;RR;PSD;DEPUTADO ESTADUAL;1
2018;RR;PSD;DEPUTADO FEDERAL;1
2018;RR;PSDB;DEPUTADO FEDERAL;1
2018;RR;PSL;DEPUTADO ESTADUAL;1
2018;RR;PSL;DEPUTADO FEDERAL;1
2018;RR;PT;DEPUTADO ESTADUAL;1
2018;RR;PTB;DEPUTADO ESTADUAL;1
2018;RR;REDE;DEPUTADO FEDERAL;1
2018;RR;REPUBLICANOS*;DEPUTADO ESTADUAL;3
2018;RR;REPUBLICANOS*;DEPUTADO FEDERAL;1
2018;RR;SOLIDARIEDADE*;DEPUTADO ESTADUAL;3
2018;RR;SOLIDARIEDADE*;DEPUTADO FEDERAL;1
2018;RS;CIDADANIA*;DEPUTADO ESTADUAL;1
2018;RS;DEM*;DEPUTADO ESTADUAL;2
2018;RS;DEM*;DEPUTADO FEDERAL;1
2018;RS;MDB*;DEPUTADO ESTADUAL;8
2018;RS;MDB*;DEPUTADO FEDERAL;4
2018;RS;NOVO;DEPUTADO ESTADUAL;2
2018;RS;NOVO;DEPUTADO FEDERAL;1
2018;RS;PDT;DEPUTADO ESTADUAL;4
2018;RS;PDT;DEPUTADO FEDERAL;3
2018;RS;PL*;DEPUTADO ESTADUAL;2
2018;RS;PL*;DEPUTADO FEDERAL;1
2018;RS;PODE;DEPUTADO ESTADUAL;1
2018;RS;PP*;DEPUTADO ESTADUAL;6
2018;RS;PP*;DEPUTADO FEDERAL;4
2018;RS;PSB;DEPUTADO ESTADUAL;3
2018;RS;PSB;DEPUTADO FEDERAL;2
2018;RS;PSD;DEPUTADO ESTADUAL;1
2018;RS;PSD;DEPUTADO FEDERAL;1
2018;RS;PSDB;DEPUTADO ESTADUAL;4
2018;RS;PSDB;DEPUTADO FEDERAL;2
2018;RS;PSL;DEPUTADO ESTADUAL;4
2018;RS;PSL;DEPUTADO FEDERAL;3
2018;RS;PSOL;DEPUTADO ESTADUAL;1
2018;RS;PSOL;DEPUTADO FEDERAL;1
2018;RS;PT;DEPUTADO ESTADUAL;9
2018;RS;PT;DEPUTADO FEDERAL;5
2018;RS;PTB;DEPUTADO ESTADUAL;4
2018;RS;PTB;DEPUTADO FEDERAL;2
2018;RS;REPUBLICANOS*;DEPUTADO ESTADUAL;2
2018;RS;REPUBLICANOS*;DEPUTADO FEDERAL;1
2018;RS;SOLIDARIEDADE*;DEPUTADO ESTADUAL;1
2018;SC;CIDADANIA*;DEPUTADO FEDERAL;1
2018;SC;MDB*;DEPUTADO ESTADUAL;9
2018;SC;MDB*;DEPUTADO FEDERAL;3
2018;SC;NOVO;DEPUTADO FEDERAL;1
2018;SC;PDT;DEPUTADO ESTADUAL;2
2018;SC;PL*;DEPUTADO ESTADUAL;3
2018;SC;PP*;DEPUTADO ESTADUAL;3
2018;SC;PP*;DEPUTADO FEDERAL;1
2018;SC;PSB;DEPUTADO ESTADUAL;3
2018;SC;PSB;DEPUTADO FEDERAL;1
2018;SC;PSC;DEPUTADO ESTADUAL;1
2018;SC;PSD;DEPUTADO ESTADUAL;5
2018;SC;PSD;DEPUTADO FEDERAL;2
2018;SC;PSDB;DEPUTADO ESTADUAL;2
2018;SC;PSDB;DEPUTADO FEDERAL;1
2018;SC;PSL;DEPUTADO ESTADUAL;6
2018;SC;PSL;DEPUTADO FEDERAL;4
2018;SC;PT;DEPUTADO ESTADUAL;4
2018;SC;PT;DEPUTADO FEDERAL;1
2018;SC;PV;DEPUTADO ESTADUAL;1
2018;SC;REPUBLICANOS*;DEPUTADO ESTADUAL;1
2018;SC;REPUBLICANOS*;DEPUTADO FEDERAL;1
2018;SE;CIDADANIA*;DEPUTADO ESTADUAL;2
2018;SE;MDB*;DEPUTADO ESTADUAL;3
2018;SE;MDB*;DEPUTADO FEDERAL;1
2018;SE;PDT;DEPUTADO FEDERAL;1
2018;SE;PL*;DEPUTADO ESTADUAL;2
2018;SE;PL*;DEPUTADO FEDERAL;1
2018;SE;PODE;DEPUTADO ESTADUAL;2
2018;SE;PP*;DEPUTADO FEDERAL;1
2018;SE;PSB;DEPUTADO ESTADUAL;1
2018;SE;PSC;DEPUTADO ESTADUAL;4
2018;SE;PSD;DEPUTADO ESTADUAL;4
2018;SE;PSD;DEPUTADO FEDERAL;1
2018;SE;PSDB;DEPUTADO ESTADUAL;1
2018;SE;PT;DEPUTADO ESTADUAL;2
2018;SE;PT;DEPUTADO FEDERAL;2
2018;SE;PTB;DEPUTADO ESTADUAL;1
2018;SE;REDE;DEPUTADO ESTADUAL;2
2018;SE;SOLIDARIEDADE*;DEPUTADO FEDERAL;1
2018;SP;AVANTE*;DEPUTADO ESTADUAL;1
2018;SP;CIDADANIA*;DEPUTADO ESTADUAL;2
2018;SP;CIDADANIA*;DEPUTADO FEDERAL;2
2018;SP;DEM*;DEPUTADO ESTADUAL;7
2018;SP;DEM*;DEPUTADO FEDERAL;5
2018;SP;MDB*;DEPUTADO ESTADUAL;3
2018;SP;MDB*;DEPUTADO FEDERAL;2
2018;SP;NOVO;DEPUTADO ESTADUAL;4
2018;SP;NOVO;DEPUTADO FEDERAL;3
2018;SP;PATRI;DEPUTADO ESTADUAL;1
2018;SP;PC DO B;DEPUTADO ESTADUAL;1
2018;SP;PC DO B;DEPUTADO FEDERAL;1
2018;SP;PDT;DEPUTADO ESTADUAL;1
2018;SP;PDT;DEPUTADO FEDERAL;1
2018;SP;PHS*;DEPUTADO ESTADUAL;1
2018;SP;PL*;DEPUTADO ESTADUAL;6
2018;SP;PL*;DEPUTADO FEDERAL;7
2018;SP;PODE;DEPUTADO ESTADUAL;4
2018;SP;PODE;DEPUTADO FEDERAL;3
2018;SP;PP*;DEPUTADO ESTADUAL;4
2018;SP;PP*;DEPUTADO FEDERAL;4
2018;SP;PROS;DEPUTADO ESTADUAL;1
2018;SP;PSB;DEPUTADO ESTADUAL;8
2018;SP;PSB;DEPUTADO FEDERAL;4
2018;SP;PSC;DEPUTADO FEDERAL;1
2018;SP;PSD;DEPUTADO ESTADUAL;2
2018;SP;PSD;DEPUTADO FEDERAL;2
2018;SP;PSDB;DEPUTADO ESTADUAL;8
2018;SP;PSDB;DEPUTADO FEDERAL;6
2018;SP;PSL;DEPUTADO ESTADUAL;15
2018;SP;PSL;DEPUTADO FEDERAL;10
2018;SP;PSOL;DEPUTADO ESTADUAL;4
2018;SP;PSOL;DEPUTADO FEDERAL;3
2018;SP;PT;DEPUTADO ESTADUAL;10
2018;SP;PT;DEPUTADO FEDERAL;8
2018;SP;PTB;DEPUTADO ESTADUAL;2
2018;SP;PV;DEPUTADO ESTADUAL;1
2018;SP;PV;DEPUTADO FEDERAL;1
2018;SP;REDE;DEPUTADO ESTADUAL;1
2018;SP;REPUBLICANOS*;DEPUTADO ESTADUAL;6
2018;SP;REPUBLICANOS*;DEPUTADO FEDERAL;6
2018;SP;SOLIDARIEDADE*;DEPUTADO ESTADUAL;1
2018;SP;SOLIDARIEDADE*;DEPUTADO FEDERAL;1
2018;TO;AGIR*;DEPUTADO ESTADUAL;1
2018;TO;CIDADANIA*;DEPUTADO ESTADUAL;1
2018;TO;DEM*;DEPUTADO ESTADUAL;1
2018;TO;DEM*;DEPUTADO FEDERAL;2
2018;TO;MDB*;DEPUTADO ESTADUAL;5
2018;TO;MDB*;DEPUTADO FEDERAL;1
2018;TO;PHS*;DEPUTADO ESTADUAL;1
2018;TO;PL*;DEPUTADO ESTADUAL;1
2018;TO;PL*;DEPUTADO FEDERAL;1
2018;TO;PP*;DEPUTADO ESTADUAL;1
2018;TO;PPL;DEPUTADO ESTADUAL;1
2018;TO;PROS;DEPUTADO ESTADUAL;1
2018;TO;PSB;DEPUTADO ESTADUAL;1
2018;TO;PSC;DEPUTADO FEDERAL;1
2018;TO;PSDB;DEPUTADO ESTADUAL;2
2018;TO;PSL;DEPUTADO ESTADUAL;1
2018;TO;PT;DEPUTADO ESTADUAL;2
2018;TO;PT;DEPUTADO FEDERAL;1
2018;TO;PV;DEPUTADO ESTADUAL;2
2018;TO;SOLIDARIEDADE*;DEPUTADO ESTADUAL;3
2018;TO;SOLIDARIEDADE*;DEPUTADO FEDERAL;2
2022;AC;MDB*;DEPUTADO ESTADUAL;3
2022;AC;PC DO B;DEPUTADO ESTADUAL;1
2022;AC;PDT;DEPUTADO ESTADUAL;4
2022;AC;PL*;DEPUTADO ESTADUAL;2
2022;AC;PODE;DEPUTADO ESTADUAL;2
2022;AC;PP*;DEPUTADO ESTADUAL;3
2022;AC;PP*;DEPUTADO FEDERAL;3
2022;AC;PSB;DEPUTADO ESTADUAL;1
2022;AC;PSD;DEPUTADO ESTADUAL;2
2022;AC;PSDB;DEPUTADO ESTADUAL;1
2022;AC;REPUBLICANOS*;DEPUTADO ESTADUAL;3
2022;AC;REPUBLICANOS*;DEPUTADO FEDERAL;2
2022;AC;UNIÃO;DEPUTADO ESTADUAL;2
2022;AC;UNIÃO;DEPUTADO FEDERAL;3
2022;AL;AVANTE*;DEPUTADO ESTADUAL;1
2022;AL;MDB*;DEPUTADO ESTADUAL;14
2022;AL;MDB*;DEPUTADO FEDERAL;2
2022;AL;PL*;DEPUTADO ESTADUAL;1
2022;AL;PP*;DEPUTADO ESTADUAL;4
2022;AL;PP*;DEPUTADO FEDERAL;4
2022;AL;PT;DEPUTADO ESTADUAL;1
2022;AL;PT;DEPUTADO FEDERAL;1
2022;AL;PV;DEPUTADO ESTADUAL;1
2022;AL;PV;DEPUTADO FEDERAL;1
2022;AL;REPUBLICANOS*;DEPUTADO ESTADUAL;2
2022;AL;UNIÃO;DEPUTADO ESTADUAL;3
2022;AL;UNIÃO;DEPUTADO FEDERAL;1
2022;AM;AVANTE*;DEPUTADO ESTADUAL;4
2022;AM;CIDADANIA*;DEPUTADO ESTADUAL;1
2022;AM;CIDADANIA*;DEPUTADO FEDERAL;1
2022;AM;MDB*;DEPUTADO ESTADUAL;1
2022;AM;PATRIOTA*;DEPUTADO ESTADUAL;1
2022;AM;PL*;DEPUTADO ESTADUAL;3
2022;AM;PL*;DEPUTADO FEDERAL;1
2022;AM;PMB;DEPUTADO ESTADUAL;1
2022;AM;PSC;DEPUTADO ESTADUAL;3
2022;AM;PSD;DEPUTADO FEDERAL;2
2022;AM;PT;DEPUTADO ESTADUAL;1
2022;AM;PV;DEPUTADO ESTADUAL;1
2022;AM;REPUBLICANOS*;DEPUTADO ESTADUAL;2
2022;AM;REPUBLICANOS*;DEPUTADO FEDERAL;2
2022;AM;UNIÃO;DEPUTADO ESTADUAL;6
2022;AM;UNIÃO;DEPUTADO FEDERAL;2
2022;AP;CIDADANIA*;DEPUTADO ESTADUAL;1
2022;AP;MDB*;DEPUTADO ESTADUAL;2
2022;AP;MDB*;DEPUTADO FEDERAL;2
2022;AP;PDT;DEPUTADO ESTADUAL;3
2022;AP;PDT;DEPUTADO FEDERAL;3
2022;AP;PL*;DEPUTADO ESTADUAL;2
2022;AP;PL*;DEPUTADO FEDERAL;3
2022;AP;PODE;DEPUTADO ESTADUAL;1
2022;AP;PP*;DEPUTADO ESTADUAL;1
2022;AP;PROS;DEPUTADO ESTADUAL;1
2022;AP;PSD;DEPUTADO ESTADUAL;2
2022;AP;PT;DEPUTADO ESTADUAL;1
2022;AP;PTB;DEPUTADO ESTADUAL;1
2022;AP;PV;DEPUTADO ESTADUAL;1
2022;AP;REDE;DEPUTADO ESTADUAL;2
2022;AP;REPUBLICANOS*;DEPUTADO ESTADUAL;1
2022;AP;SOLIDARIEDADE*;DEPUTADO ESTADUAL;2
2022;AP;UNIÃO;DEPUTADO ESTADUAL;3
2022;BA;AVANTE*;DEPUTADO ESTADUAL;1
2022;BA;AVANTE*;DEPUTADO FEDERAL;1
2022;BA;MDB*;DEPUTADO ESTADUAL;2
2022;BA;MDB*;DEPUTADO FEDERAL;1
2022;BA;PATRIOTA*;DEPUTADO ESTADUAL;1
2022;BA;PC DO B;DEPUTADO ESTADUAL;4
2022;BA;PC DO B;DEPUTADO FEDERAL;2
2022;BA;PDT;DEPUTADO ESTADUAL;1
2022;BA;PDT;DEPUTADO FEDERAL;2
2022;BA;PL*;DEPUTADO ESTADUAL;4
2022;BA;PL*;DEPUTADO FEDERAL;3
2022;BA;PODE;DEPUTADO FEDERAL;1
2022;BA;PP*;DEPUTADO ESTADUAL;6
2022;BA;PP*;DEPUTADO FEDERAL;4
2022;BA;PSB;DEPUTADO ESTADUAL;2
2022;BA;PSB;DEPUTADO FEDERAL;1
2022;BA;PSC;DEPUTADO ESTADUAL;1
2022;BA;PSD;DEPUTADO ESTADUAL;9
2022;BA;PSD;DEPUTADO FEDERAL;6
2022;BA;PSDB;DEPUTADO ESTADUAL;3
2022;BA;PSDB;DEPUTADO FEDERAL;1
2022;BA;PSOL;DEPUTADO ESTADUAL;1
2022;BA;PT;DEPUTADO ESTADUAL;9
2022;BA;PT;DEPUTADO FEDERAL;7
2022;BA;PV;DEPUTADO ESTADUAL;4
2022;BA;PV;DEPUTADO FEDERAL;1
2022;BA;REPUBLICANOS*;DEPUTADO ESTADUAL;3
2022;BA;REPUBLICANOS*;DEPUTADO FEDERAL;3
2022;BA;SOLIDARIEDADE*;DEPUTADO ESTADUAL;2
2022;BA;UNIÃO;DEPUTADO ESTADUAL;10
2022;BA;UNIÃO;DEPUTADO FEDERAL;6
2022;CE;AVANTE*;DEPUTADO ESTADUAL;1
2022;CE;CIDADANIA*;DEPUTADO ESTADUAL;1
2022;CE;MDB*;DEPUTADO ESTADUAL;3
2022;CE;MDB*;DEPUTADO FEDERAL;1
2022;CE;MOBILIZA*;DEPUTADO ESTADUAL;1
2022;CE;PC DO B;DEPUTADO ESTADUAL;1
2022;CE;PDT;DEPUTADO ESTADUAL;13
2022;CE;PDT;DEPUTADO FEDERAL;5
2022;CE;PL*;DEPUTADO ESTADUAL;4
2022;CE;PL*;DEPUTADO FEDERAL;5
2022;CE;PP*;DEPUTADO ESTADUAL;3
2022;CE;PP*;DEPUTADO FEDERAL;1
2022;CE;PSD;DEPUTADO ESTADUAL;3
2022;CE;PSD;DEPUTADO FEDERAL;3
2022;CE;PSDB;DEPUTADO ESTADUAL;1
2022;CE;PSOL;DEPUTADO ESTADUAL;1
2022;CE;PT;DEPUTADO ESTADUAL;8
2022;CE;PT;DEPUTADO FEDERAL;3
2022;CE;REPUBLICANOS*;DEPUTADO ESTADUAL;2
2022;CE;UNIÃO;DEPUTADO ESTADUAL;4
2022;CE;UNIÃO;DEPUTADO FEDERAL;4
2022;DF;AGIR*;DEPUTADO DISTRITAL;2
2022;DF;AVANTE*;DEPUTADO DISTRITAL;1
2022;DF;CIDADANIA*;DEPUTADO DISTRITAL;1
2022;DF;MDB*;DEPUTADO DISTRITAL;3
2022;DF;MDB*;DEPUTADO FEDERAL;1
2022;DF;MOBILIZA*;DEPUTADO DISTRITAL;1
2022;DF;PL*;DEPUTADO DISTRITAL;4
2022;DF;PL*;DEPUTADO FEDERAL;2
2022;DF;PP*;DEPUTADO DISTRITAL;2
2022;DF;PSB;DEPUTADO DISTRITAL;1
2022;DF;PSD;DEPUTADO DISTRITAL;2
